X Y Z
431666.76593553176 5303997.211554244 1048.9687826660158
431666.7880831173 5303997.223083547 1048.9687826660158
431666.8091415795 5303997.236499268 1048.9687826660158
431666.8289506509 5303997.251699303 1048.9687826660158
431666.8473595725 5303997.268567972 1048.9687826660158
431666.8642282412 5303997.286976893 1048.9687826660158
431666.87942827627 5303997.306785964 1048.9687826660158
431666.8928439964 5303997.327844427 1048.9687826660158
431666.9043732996 5303997.349992013 1048.9687826660158
431666.9139284411 5303997.373060164 1048.9687826660158
431666.9214367005 5303997.39687332 1048.9687826660158
431666.9268409353 5303997.421250249 1048.9687826660158
431666.9301000161 5303997.446005425 1048.9687826660158
431683.60329547385 5303998.000699799 1050.3227865722658
431683.60237521614 5303998.021777165 1050.3227865722658
431683.5996214468 5303998.042694121 1050.3227865722658
431683.5950551235 5303998.063291473 1050.3227865722658
431683.5887109989 5303998.083412466 1050.3227865722658
431683.5806373556 5303998.102903965 1050.3227865722658
431683.5708956388 5303998.121617629 1050.3227865722658
431683.5595599889 5303998.139411035 1050.3227865722658
431683.5467166771 5303998.156148765 1050.3227865722658
431683.5324634487 5303998.171703435 1050.3227865722658
431683.5169087793 5303998.185956663 1050.3227865722658
431683.5001710494 5303998.198799975 1050.3227865722658
431683.4823776432 5303998.210135625 1050.3227865722658
431683.4636639794 5303998.219877342 1050.3227865722658
431683.44417248014 5303998.227950985 1050.3227865722658
431683.4240514876 5303998.234295109 1050.3227865722658
431683.4034541345 5303998.238861432 1050.3227865722658
431683.38253717934 5303998.241615202 1050.3227865722658
431683.3614598127 5303998.24253546 1050.3227865722658
431683.340382446 5303998.241615202 1050.3227865722658
431683.3194654908 5303998.238861432 1050.3227865722658
431683.29886813776 5303998.234295109 1050.3227865722658
431683.2787471452 5303998.227950985 1050.3227865722658
431683.2592556459 5303998.219877342 1050.3227865722658
431683.2405419821 5303998.210135625 1050.3227865722658
431683.222748576 5303998.198799975 1050.3227865722658
431683.2060108461 5303998.185956663 1050.3227865722658
431683.1904561767 5303998.171703435 1050.3227865722658
431683.17620294826 5303998.156148765 1050.3227865722658
431683.1633596365 5303998.139411035 1050.3227865722658
431683.15202398656 5303998.121617629 1050.3227865722658
431683.1422822698 5303998.102903965 1050.3227865722658
431683.1342086264 5303998.083412466 1050.3227865722658
431683.12786450185 5303998.063291473 1050.3227865722658
431683.1232981786 5303998.042694121 1050.3227865722658
431683.1205444092 5303998.021777165 1050.3227865722658
431683.1196241515 5303998.000699799 1050.3227865722658
431683.1205444092 5303997.979622432 1050.3227865722658
431683.1232981786 5303997.9587054765 1050.3227865722658
431683.12786450185 5303997.938108124 1050.3227865722658
431683.1342086264 5303997.917987132 1050.3227865722658
431683.1422822698 5303997.898495632 1050.3227865722658
431683.15202398656 5303997.879781968 1050.3227865722658
431683.1633596365 5303997.861988562 1050.3227865722658
431683.17620294826 5303997.845250832 1050.3227865722658
431683.1904561767 5303997.829696163 1050.3227865722658
431683.2060108461 5303997.815442935 1050.3227865722658
431683.222748576 5303997.802599622 1050.3227865722658
431683.2405419821 5303997.791263972 1050.3227865722658
431683.2592556459 5303997.781522255 1050.3227865722658
431683.2787471452 5303997.773448613 1050.3227865722658
431683.29886813776 5303997.767104488 1050.3227865722658
431683.3194654908 5303997.762538165 1050.3227865722658
431683.340382446 5303997.759784395 1050.3227865722658
431683.3614598127 5303997.758864137 1050.3227865722658
431683.38253717934 5303997.759784395 1050.3227865722658
431683.4034541345 5303997.762538165 1050.3227865722658
431683.4240514876 5303997.767104488 1050.3227865722658
431683.44417248014 5303997.773448613 1050.3227865722658
431683.4636639794 5303997.781522255 1050.3227865722658
431683.4823776432 5303997.791263972 1050.3227865722658
431683.5001710494 5303997.802599622 1050.3227865722658
431683.5169087793 5303997.815442935 1050.3227865722658
431683.5324634487 5303997.829696163 1050.3227865722658
431683.5467166771 5303997.845250832 1050.3227865722658
431683.5595599889 5303997.861988562 1050.3227865722658
431683.5708956388 5303997.879781968 1050.3227865722658
431683.5806373556 5303997.898495632 1050.3227865722658
431683.5887109989 5303997.917987132 1050.3227865722658
431683.5950551235 5303997.938108124 1050.3227865722658
431683.5996214468 5303997.9587054765 1050.3227865722658
431683.60237521614 5303997.979622432 1050.3227865722658
431680.927154526 5303956.042215952 1048.7257406738283
431680.9267956691 5303956.050435126 1048.7257406738283
431680.9257218296 5303956.058591747 1048.7257406738283
431680.92394118 5303956.066623738 1048.7257406738283
431680.921467272 5303956.074469972 1048.7257406738283
431680.9183189338 5303956.0820707325 1048.7257406738283
431680.914520126 5303956.089368174 1048.7257406738283
431680.9100997599 5303956.096306759 1048.7257406738283
431680.905091477 5303956.102833681 1048.7257406738283
431680.8995333935 5303956.108899265 1048.7257406738283
431680.8934678097 5303956.114457348 1048.7257406738283
431680.8869408884 5303956.119465631 1048.7257406738283
431680.8800023034 5303956.123885997 1048.7257406738283
431680.8727048615 5303956.127684805 1048.7257406738283
431680.8651041007 5303956.130833143 1048.7257406738283
431680.8572578672 5303956.133307051 1048.7257406738283
431680.8492258759 5303956.135087701 1048.7257406738283
431680.8410692548 5303956.13616154 1048.7257406738283
431680.8328500808 5303956.136520397 1048.7257406738283
431680.8246309068 5303956.13616154 1048.7257406738283
431680.8164742857 5303956.135087701 1048.7257406738283
431680.8084422944 5303956.133307051 1048.7257406738283
431680.8005960609 5303956.130833143 1048.7257406738283
431680.7929953001 5303956.127684805 1048.7257406738283
431680.7856978582 5303956.123885997 1048.7257406738283
431680.7787592732 5303956.119465631 1048.7257406738283
431680.7722323519 5303956.114457348 1048.7257406738283
431680.7661667681 5303956.108899265 1048.7257406738283
431680.7606086846 5303956.102833681 1048.7257406738283
431680.7556004017 5303956.096306759 1048.7257406738283
431680.7511800356 5303956.089368174 1048.7257406738283
431680.7473812278 5303956.0820707325 1048.7257406738283
431680.7442328896 5303956.074469972 1048.7257406738283
431680.74175898166 5303956.066623738 1048.7257406738283
431680.739978332 5303956.058591747 1048.7257406738283
431680.7389044925 5303956.050435126 1048.7257406738283
431680.7385456356 5303956.042215952 1048.7257406738283
431680.7389044925 5303956.033996778 1048.7257406738283
431680.739978332 5303956.025840157 1048.7257406738283
431680.74175898166 5303956.017808165 1048.7257406738283
431680.7442328896 5303956.009961932 1048.7257406738283
431680.7473812278 5303956.002361171 1048.7257406738283
431680.7511800356 5303955.99506373 1048.7257406738283
431680.7556004017 5303955.9881251445 1048.7257406738283
431680.7606086846 5303955.981598223 1048.7257406738283
431680.7661667681 5303955.975532639 1048.7257406738283
431680.7722323519 5303955.969974555 1048.7257406738283
431680.7787592732 5303955.964966273 1048.7257406738283
431680.7856978582 5303955.960545907 1048.7257406738283
431680.7929953001 5303955.956747099 1048.7257406738283
431680.8005960609 5303955.95359876 1048.7257406738283
431680.8084422944 5303955.9511248525 1048.7257406738283
431680.8164742857 5303955.949344203 1048.7257406738283
431680.8246309068 5303955.948270364 1048.7257406738283
431680.8328500808 5303955.9479115065 1048.7257406738283
431680.8410692548 5303955.948270364 1048.7257406738283
431680.8492258759 5303955.949344203 1048.7257406738283
431680.8572578672 5303955.9511248525 1048.7257406738283
431680.8651041007 5303955.95359876 1048.7257406738283
431680.8727048615 5303955.956747099 1048.7257406738283
431680.8800023034 5303955.960545907 1048.7257406738283
431680.8869408884 5303955.964966273 1048.7257406738283
431680.8934678097 5303955.969974555 1048.7257406738283
431680.8995333935 5303955.975532639 1048.7257406738283
431680.905091477 5303955.981598223 1048.7257406738283
431680.9100997599 5303955.9881251445 1048.7257406738283
431680.914520126 5303955.99506373 1048.7257406738283
431680.9183189338 5303956.002361171 1048.7257406738283
431680.921467272 5303956.009961932 1048.7257406738283
431680.92394118 5303956.017808165 1048.7257406738283
431680.9257218296 5303956.025840157 1048.7257406738283
431680.9267956691 5303956.033996778 1048.7257406738283
431677.64136058016 5303948.092976221 1049.7467978027346
431677.6405624279 5303948.111256913 1049.7467978027346
431677.6381740456 5303948.129398478 1049.7467978027346
431677.6342136102 5303948.147262848 1049.7467978027346
431677.6287112631 5303948.164714064 1049.7467978027346
431677.6217088804 5303948.181619311 1049.7467978027346
431677.6132597544 5303948.19784993 1049.7467978027346
431677.60342818825 5303948.213282398 1049.7467978027346
431677.592289006 5303948.227799263 1049.7467978027346
431677.5799269836 5303948.241290043 1049.7467978027346
431677.5664362034 5303948.253652065 1049.7467978027346
431677.5519193384 5303948.264791247 1049.7467978027346
431677.5364868708 5303948.274622814 1049.7467978027346
431677.5202562509 5303948.28307194 1049.7467978027346
431677.5033510036 5303948.290074322 1049.7467978027346
431677.485899788 5303948.295576669 1049.7467978027346
431677.4680354184 5303948.2995371055 1049.7467978027346
431677.4498938535 5303948.301925488 1049.7467978027346
431677.4316131614 5303948.30272364 1049.7467978027346
431677.41333246935 5303948.301925488 1049.7467978027346
431677.3951909044 5303948.2995371055 1049.7467978027346
431677.3773265348 5303948.295576669 1049.7467978027346
431677.3598753192 5303948.290074322 1049.7467978027346
431677.3429700719 5303948.28307194 1049.7467978027346
431677.326739452 5303948.274622814 1049.7467978027346
431677.3113069844 5303948.264791247 1049.7467978027346
431677.2967901194 5303948.253652065 1049.7467978027346
431677.2832993392 5303948.241290043 1049.7467978027346
431677.2709373168 5303948.227799263 1049.7467978027346
431677.25979813456 5303948.213282398 1049.7467978027346
431677.2499665684 5303948.19784993 1049.7467978027346
431677.24151744245 5303948.181619311 1049.7467978027346
431677.2345150597 5303948.164714064 1049.7467978027346
431677.2290127126 5303948.147262848 1049.7467978027346
431677.2250522772 5303948.129398478 1049.7467978027346
431677.2226638949 5303948.111256913 1049.7467978027346
431677.2218657426 5303948.092976221 1049.7467978027346
431677.2226638949 5303948.0746955285 1049.7467978027346
431677.2250522772 5303948.056553964 1049.7467978027346
431677.2290127126 5303948.038689594 1049.7467978027346
431677.2345150597 5303948.021238378 1049.7467978027346
431677.24151744245 5303948.004333131 1049.7467978027346
431677.2499665684 5303947.988102512 1049.7467978027346
431677.25979813456 5303947.972670044 1049.7467978027346
431677.2709373168 5303947.958153179 1049.7467978027346
431677.2832993392 5303947.944662399 1049.7467978027346
431677.2967901194 5303947.932300377 1049.7467978027346
431677.3113069844 5303947.921161194 1049.7467978027346
431677.326739452 5303947.911329628 1049.7467978027346
431677.3429700719 5303947.902880502 1049.7467978027346
431677.3598753192 5303947.895878119 1049.7467978027346
431677.3773265348 5303947.8903757725 1049.7467978027346
431677.3951909044 5303947.886415336 1049.7467978027346
431677.41333246935 5303947.884026954 1049.7467978027346
431677.4316131614 5303947.883228802 1049.7467978027346
431677.4498938535 5303947.884026954 1049.7467978027346
431677.4680354184 5303947.886415336 1049.7467978027346
431677.485899788 5303947.8903757725 1049.7467978027346
431677.5033510036 5303947.895878119 1049.7467978027346
431677.5202562509 5303947.902880502 1049.7467978027346
431677.5364868708 5303947.911329628 1049.7467978027346
431677.5519193384 5303947.921161194 1049.7467978027346
431677.5664362034 5303947.932300377 1049.7467978027346
431677.5799269836 5303947.944662399 1049.7467978027346
431677.592289006 5303947.958153179 1049.7467978027346
431677.60342818825 5303947.972670044 1049.7467978027346
431677.6132597544 5303947.988102512 1049.7467978027346
431677.6217088804 5303948.004333131 1049.7467978027346
431677.6287112631 5303948.021238378 1049.7467978027346
431677.6342136102 5303948.038689594 1049.7467978027346
431677.6381740456 5303948.056553964 1049.7467978027346
431677.6405624279 5303948.0746955285 1049.7467978027346
431657.9902524898 5303950.246502067 1047.190767529297
431657.98998136976 5303950.2527117375 1047.190767529297
431657.989170073 5303950.258874148 1047.190767529297
431657.98782477394 5303950.2649424 1047.190767529297
431657.9859557112 5303950.27087031 1047.190767529297
431657.9835771093 5303950.276612762 1047.190767529297
431657.980707071 5303950.282126055 1047.190767529297
431657.9773674391 5303950.287368227 1047.190767529297
431657.97358363 5303950.292299383 1047.190767529297
431657.96938444086 5303950.296881994 1047.190767529297
431657.9648018301 5303950.301081182 1047.190767529297
431657.9598706741 5303950.304864992 1047.190767529297
431657.954628502 5303950.308204624 1047.190767529297
431657.94911520975 5303950.311074662 1047.190767529297
431657.94337275694 5303950.313453264 1047.190767529297
431657.9374448472 5303950.315322327 1047.190767529297
431657.9313765952 5303950.316667626 1047.190767529297
431657.92521418433 5303950.317478923 1047.190767529297
431657.91900451406 5303950.317750042 1047.190767529297
431657.9127948438 5303950.317478923 1047.190767529297
431657.9066324329 5303950.316667626 1047.190767529297
431657.900564181 5303950.315322327 1047.190767529297
431657.8946362712 5303950.313453264 1047.190767529297
431657.8888938184 5303950.311074662 1047.190767529297
431657.88338052615 5303950.308204624 1047.190767529297
431657.878138354 5303950.304864992 1047.190767529297
431657.873207198 5303950.301081182 1047.190767529297
431657.86862458725 5303950.296881994 1047.190767529297
431657.8644253981 5303950.292299383 1047.190767529297
431657.860641589 5303950.287368227 1047.190767529297
431657.8573019571 5303950.282126055 1047.190767529297
431657.8544319188 5303950.276612762 1047.190767529297
431657.85205331695 5303950.27087031 1047.190767529297
431657.8501842542 5303950.2649424 1047.190767529297
431657.8488389551 5303950.258874148 1047.190767529297
431657.8480276584 5303950.2527117375 1047.190767529297
431657.8477565383 5303950.246502067 1047.190767529297
431657.8480276584 5303950.240292396 1047.190767529297
431657.8488389551 5303950.234129986 1047.190767529297
431657.8501842542 5303950.228061734 1047.190767529297
431657.85205331695 5303950.222133824 1047.190767529297
431657.8544319188 5303950.216391372 1047.190767529297
431657.8573019571 5303950.210878079 1047.190767529297
431657.860641589 5303950.205635907 1047.190767529297
431657.8644253981 5303950.200704751 1047.190767529297
431657.86862458725 5303950.19612214 1047.190767529297
431657.873207198 5303950.191922952 1047.190767529297
431657.878138354 5303950.188139142 1047.190767529297
431657.88338052615 5303950.18479951 1047.190767529297
431657.8888938184 5303950.181929472 1047.190767529297
431657.8946362712 5303950.17955087 1047.190767529297
431657.900564181 5303950.177681807 1047.190767529297
431657.9066324329 5303950.176336508 1047.190767529297
431657.9127948438 5303950.175525211 1047.190767529297
431657.91900451406 5303950.175254092 1047.190767529297
431657.92521418433 5303950.175525211 1047.190767529297
431657.9313765952 5303950.176336508 1047.190767529297
431657.9374448472 5303950.177681807 1047.190767529297
431657.94337275694 5303950.17955087 1047.190767529297
431657.94911520975 5303950.181929472 1047.190767529297
431657.954628502 5303950.18479951 1047.190767529297
431657.9598706741 5303950.188139142 1047.190767529297
431657.9648018301 5303950.191922952 1047.190767529297
431657.96938444086 5303950.19612214 1047.190767529297
431657.97358363 5303950.200704751 1047.190767529297
431657.9773674391 5303950.205635907 1047.190767529297
431657.980707071 5303950.210878079 1047.190767529297
431657.9835771093 5303950.216391372 1047.190767529297
431657.9859557112 5303950.222133824 1047.190767529297
431657.98782477394 5303950.228061734 1047.190767529297
431657.989170073 5303950.234129986 1047.190767529297
431657.98998136976 5303950.240292396 1047.190767529297
431600.051870376 5303994.390149124 1051.1577475097658
431600.05148918496 5303994.3988798335 1051.1577475097658
431600.050348513 5303994.407544098 1051.1577475097658
431600.0484570413 5303994.416075975 1051.1577475097658
431600.0458291651 5303994.424410534 1051.1577475097658
431600.0424848841 5303994.432484342 1051.1577475097658
431600.0384496503 5303994.440235954 1051.1577475097658
431600.0337541743 5303994.447606375 1051.1577475097658
431600.0284341915 5303994.454539511 1051.1577475097658
431600.0225301902 5303994.460982598 1051.1577475097658
431600.01608710334 5303994.4668866 1051.1577475097658
431600.00915396673 5303994.472206582 1051.1577475097658
431600.0017835458 5303994.476902058 1051.1577475097658
431599.9940319338 5303994.480937293 1051.1577475097658
431599.98595812527 5303994.484281573 1051.1577475097658
431599.9776235668 5303994.48690945 1051.1577475097658
431599.9690916892 5303994.4888009215 1051.1577475097658
431599.9604274254 5303994.489941593 1051.1577475097658
431599.9516967156 5303994.4903227845 1051.1577475097658
431599.9429660058 5303994.489941593 1051.1577475097658
431599.934301742 5303994.4888009215 1051.1577475097658
431599.92576986447 5303994.48690945 1051.1577475097658
431599.917435306 5303994.484281573 1051.1577475097658
431599.9093614974 5303994.480937293 1051.1577475097658
431599.9016098854 5303994.476902058 1051.1577475097658
431599.8942394645 5303994.472206582 1051.1577475097658
431599.8873063279 5303994.4668866 1051.1577475097658
431599.880863241 5303994.460982598 1051.1577475097658
431599.8749592397 5303994.454539511 1051.1577475097658
431599.8696392569 5303994.447606375 1051.1577475097658
431599.86494378094 5303994.440235954 1051.1577475097658
431599.8609085471 5303994.432484342 1051.1577475097658
431599.8575642661 5303994.424410534 1051.1577475097658
431599.8549363899 5303994.416075975 1051.1577475097658
431599.8530449182 5303994.407544098 1051.1577475097658
431599.8519042463 5303994.3988798335 1051.1577475097658
431599.8515230552 5303994.390149124 1051.1577475097658
431599.8519042463 5303994.381418414 1051.1577475097658
431599.8530449182 5303994.37275415 1051.1577475097658
431599.8549363899 5303994.364222273 1051.1577475097658
431599.8575642661 5303994.355887714 1051.1577475097658
431599.8609085471 5303994.347813906 1051.1577475097658
431599.86494378094 5303994.340062294 1051.1577475097658
431599.8696392569 5303994.3326918725 1051.1577475097658
431599.8749592397 5303994.325758737 1051.1577475097658
431599.880863241 5303994.31931565 1051.1577475097658
431599.8873063279 5303994.313411648 1051.1577475097658
431599.8942394645 5303994.308091666 1051.1577475097658
431599.9016098854 5303994.30339619 1051.1577475097658
431599.9093614974 5303994.299360955 1051.1577475097658
431599.917435306 5303994.2960166745 1051.1577475097658
431599.92576986447 5303994.293388798 1051.1577475097658
431599.934301742 5303994.291497326 1051.1577475097658
431599.9429660058 5303994.290356655 1051.1577475097658
431599.9516967156 5303994.289975463 1051.1577475097658
431599.9604274254 5303994.290356655 1051.1577475097658
431599.9690916892 5303994.291497326 1051.1577475097658
431599.9776235668 5303994.293388798 1051.1577475097658
431599.98595812527 5303994.2960166745 1051.1577475097658
431599.9940319338 5303994.299360955 1051.1577475097658
431600.0017835458 5303994.30339619 1051.1577475097658
431600.00915396673 5303994.308091666 1051.1577475097658
431600.01608710334 5303994.313411648 1051.1577475097658
431600.0225301902 5303994.31931565 1051.1577475097658
431600.0284341915 5303994.325758737 1051.1577475097658
431600.0337541743 5303994.3326918725 1051.1577475097658
431600.0384496503 5303994.340062294 1051.1577475097658
431600.0424848841 5303994.347813906 1051.1577475097658
431600.0458291651 5303994.355887714 1051.1577475097658
431600.0484570413 5303994.364222273 1051.1577475097658
431600.050348513 5303994.37275415 1051.1577475097658
431600.05148918496 5303994.381418414 1051.1577475097658
431681.95041171374 5303960.787723264 1047.170747998047
431681.9495732879 5303960.806926374 1047.170747998047
431681.947064391 5303960.825983338 1047.170747998047
431681.9429041175 5303960.844749119 1047.170747998047
431681.93712412944 5303960.863080899 1047.170747998047
431681.9297684161 5303960.8808391625 1047.170747998047
431681.9208929589 5303960.897888756 1047.170747998047
431681.9105653053 5303960.914099925 1047.170747998047
431681.8988640552 5303960.929349292 1047.170747998047
431681.88587826205 5303960.943520798 1047.170747998047
431681.87170675554 5303960.956506591 1047.170747998047
431681.8564573895 5303960.968207842 1047.170747998047
431681.8402462207 5303960.978535495 1047.170747998047
431681.823196626 5303960.987410952 1047.170747998047
431681.8054383631 5303960.994766666 1047.170747998047
431681.7871065831 5303961.000546654 1047.170747998047
431681.7683408018 5303961.004706928 1047.170747998047
431681.7492838384 5303961.007215824 1047.170747998047
431681.7300807276 5303961.00805425 1047.170747998047
431681.7108776168 5303961.007215824 1047.170747998047
431681.6918206534 5303961.004706928 1047.170747998047
431681.67305487214 5303961.000546654 1047.170747998047
431681.65472309216 5303960.994766666 1047.170747998047
431681.6369648292 5303960.987410952 1047.170747998047
431681.6199152345 5303960.978535495 1047.170747998047
431681.6037040657 5303960.968207842 1047.170747998047
431681.58845469967 5303960.956506591 1047.170747998047
431681.5742831932 5303960.943520798 1047.170747998047
431681.5612974 5303960.929349292 1047.170747998047
431681.5495961499 5303960.914099925 1047.170747998047
431681.53926849633 5303960.897888756 1047.170747998047
431681.5303930391 5303960.8808391625 1047.170747998047
431681.52303732577 5303960.863080899 1047.170747998047
431681.51725733775 5303960.844749119 1047.170747998047
431681.5130970642 5303960.825983338 1047.170747998047
431681.51058816735 5303960.806926374 1047.170747998047
431681.5097497415 5303960.787723264 1047.170747998047
431681.51058816735 5303960.768520153 1047.170747998047
431681.5130970642 5303960.749463189 1047.170747998047
431681.51725733775 5303960.730697408 1047.170747998047
431681.52303732577 5303960.712365628 1047.170747998047
431681.5303930391 5303960.694607365 1047.170747998047
431681.53926849633 5303960.677557771 1047.170747998047
431681.5495961499 5303960.661346602 1047.170747998047
431681.5612974 5303960.646097235 1047.170747998047
431681.5742831932 5303960.631925729 1047.170747998047
431681.58845469967 5303960.618939936 1047.170747998047
431681.6037040657 5303960.607238686 1047.170747998047
431681.6199152345 5303960.596911033 1047.170747998047
431681.6369648292 5303960.588035575 1047.170747998047
431681.65472309216 5303960.580679862 1047.170747998047
431681.67305487214 5303960.574899874 1047.170747998047
431681.6918206534 5303960.5707396 1047.170747998047
431681.7108776168 5303960.568230704 1047.170747998047
431681.7300807276 5303960.5673922775 1047.170747998047
431681.7492838384 5303960.568230704 1047.170747998047
431681.7683408018 5303960.5707396 1047.170747998047
431681.7871065831 5303960.574899874 1047.170747998047
431681.8054383631 5303960.580679862 1047.170747998047
431681.823196626 5303960.588035575 1047.170747998047
431681.8402462207 5303960.596911033 1047.170747998047
431681.8564573895 5303960.607238686 1047.170747998047
431681.87170675554 5303960.618939936 1047.170747998047
431681.88587826205 5303960.631925729 1047.170747998047
431681.8988640552 5303960.646097235 1047.170747998047
431681.9105653053 5303960.661346602 1047.170747998047
431681.9208929589 5303960.677557771 1047.170747998047
431681.9297684161 5303960.694607365 1047.170747998047
431681.93712412944 5303960.712365628 1047.170747998047
431681.9429041175 5303960.730697408 1047.170747998047
431681.947064391 5303960.749463189 1047.170747998047
431681.9495732879 5303960.768520153 1047.170747998047
431660.2567363326 5303950.632647318 1047.3947470214846
431660.2564020157 5303950.640304434 1047.3947470214846
431660.2554016092 5303950.647903276 1047.3947470214846
431660.253742727 5303950.65538601 1047.3947470214846
431660.25143799407 5303950.662695689 1047.3947470214846
431660.2485049509 5303950.669776682 1047.3947470214846
431660.2449659195 5303950.676575097 1047.3947470214846
431660.2408478343 5303950.683039197 1047.3947470214846
431660.2361820363 5303950.689119783 1047.3947470214846
431660.231004035 5303950.694770579 1047.3947470214846
431660.22535323823 5303950.699948581 1047.3947470214846
431660.2192726519 5303950.7046143785 1047.3947470214846
431660.2128085529 5303950.708732464 1047.3947470214846
431660.206010137 5303950.712271496 1047.3947470214846
431660.1989291442 5303950.715204539 1047.3947470214846
431660.1916194652 5303950.717509272 1047.3947470214846
431660.18413673097 5303950.719168154 1047.3947470214846
431660.1765378897 5303950.720168561 1047.3947470214846
431660.1688807732 5303950.720502878 1047.3947470214846
431660.1612236567 5303950.720168561 1047.3947470214846
431660.1536248154 5303950.719168154 1047.3947470214846
431660.1461420812 5303950.717509272 1047.3947470214846
431660.1388324022 5303950.715204539 1047.3947470214846
431660.1317514094 5303950.712271496 1047.3947470214846
431660.1249529935 5303950.708732464 1047.3947470214846
431660.1184888945 5303950.7046143785 1047.3947470214846
431660.11240830814 5303950.699948581 1047.3947470214846
431660.1067575114 5303950.694770579 1047.3947470214846
431660.1015795101 5303950.689119783 1047.3947470214846
431660.0969137121 5303950.683039197 1047.3947470214846
431660.0927956269 5303950.676575097 1047.3947470214846
431660.08925659553 5303950.669776682 1047.3947470214846
431660.0863235523 5303950.662695689 1047.3947470214846
431660.0840188194 5303950.65538601 1047.3947470214846
431660.08235993714 5303950.647903276 1047.3947470214846
431660.0813595307 5303950.640304434 1047.3947470214846
431660.08102521376 5303950.632647318 1047.3947470214846
431660.0813595307 5303950.624990202 1047.3947470214846
431660.08235993714 5303950.61739136 1047.3947470214846
431660.0840188194 5303950.6099086255 1047.3947470214846
431660.0863235523 5303950.602598947 1047.3947470214846
431660.08925659553 5303950.595517954 1047.3947470214846
431660.0927956269 5303950.588719538 1047.3947470214846
431660.0969137121 5303950.582255439 1047.3947470214846
431660.1015795101 5303950.576174852 1047.3947470214846
431660.1067575114 5303950.570524056 1047.3947470214846
431660.11240830814 5303950.565346055 1047.3947470214846
431660.1184888945 5303950.560680257 1047.3947470214846
431660.1249529935 5303950.556562171 1047.3947470214846
431660.1317514094 5303950.55302314 1047.3947470214846
431660.1388324022 5303950.550090097 1047.3947470214846
431660.1461420812 5303950.547785364 1047.3947470214846
431660.1536248154 5303950.546126482 1047.3947470214846
431660.1612236567 5303950.545126075 1047.3947470214846
431660.1688807732 5303950.544791758 1047.3947470214846
431660.1765378897 5303950.545126075 1047.3947470214846
431660.18413673097 5303950.546126482 1047.3947470214846
431660.1916194652 5303950.547785364 1047.3947470214846
431660.1989291442 5303950.550090097 1047.3947470214846
431660.206010137 5303950.55302314 1047.3947470214846
431660.2128085529 5303950.556562171 1047.3947470214846
431660.2192726519 5303950.560680257 1047.3947470214846
431660.22535323823 5303950.565346055 1047.3947470214846
431660.231004035 5303950.570524056 1047.3947470214846
431660.2361820363 5303950.576174852 1047.3947470214846
431660.2408478343 5303950.582255439 1047.3947470214846
431660.2449659195 5303950.588719538 1047.3947470214846
431660.2485049509 5303950.595517954 1047.3947470214846
431660.25143799407 5303950.602598947 1047.3947470214846
431660.253742727 5303950.6099086255 1047.3947470214846
431660.2554016092 5303950.61739136 1047.3947470214846
431660.2564020157 5303950.624990202 1047.3947470214846
431672.25960345246 5304037.208275115 1054.106783154297
431672.2586428676 5304037.230276126 1054.106783154297
431672.2557684235 5304037.252109697 1054.106783154297
431672.25100199645 5304037.27360966 1054.106783154297
431672.2443798619 5304037.294612387 1054.106783154297
431672.2359524183 5304037.314958036 1054.106783154297
431672.2257838035 5304037.334491763 1054.106783154297
431672.2139514068 5304037.353064906 1054.106783154297
431672.20054528 5304037.37053611 1054.106783154297
431672.1856674517 5304037.386772411 1054.106783154297
431672.1694311512 5304037.401650239 1054.106783154297
431672.1519599466 5304037.415056366 1054.106783154297
431672.1333868042 5304037.426888763 1054.106783154297
431672.11385307694 5304037.437057378 1054.106783154297
431672.09350742825 5304037.445484821 1054.106783154297
431672.0725047008 5304037.452106955 1054.106783154297
431672.0510047379 5304037.456873382 1054.106783154297
431672.02917116747 5304037.459747827 1054.106783154297
431672.007170156 5304037.460708411 1054.106783154297
431671.9851691445 5304037.459747827 1054.106783154297
431671.9633355741 5304037.456873382 1054.106783154297
431671.9418356112 5304037.452106955 1054.106783154297
431671.9208328837 5304037.445484821 1054.106783154297
431671.9004872351 5304037.437057378 1054.106783154297
431671.8809535078 5304037.426888763 1054.106783154297
431671.8623803654 5304037.415056366 1054.106783154297
431671.8449091608 5304037.401650239 1054.106783154297
431671.8286728603 5304037.386772411 1054.106783154297
431671.813795032 5304037.37053611 1054.106783154297
431671.8003889052 5304037.353064906 1054.106783154297
431671.7885565085 5304037.334491763 1054.106783154297
431671.7783878937 5304037.314958036 1054.106783154297
431671.76996045007 5304037.294612387 1054.106783154297
431671.76333831553 5304037.27360966 1054.106783154297
431671.7585718885 5304037.252109697 1054.106783154297
431671.7556974444 5304037.230276126 1054.106783154297
431671.7547368595 5304037.208275115 1054.106783154297
431671.7556974444 5304037.186274104 1054.106783154297
431671.7585718885 5304037.164440533 1054.106783154297
431671.76333831553 5304037.142940571 1054.106783154297
431671.76996045007 5304037.121937843 1054.106783154297
431671.7783878937 5304037.101592194 1054.106783154297
431671.7885565085 5304037.082058467 1054.106783154297
431671.8003889052 5304037.063485324 1054.106783154297
431671.813795032 5304037.04601412 1054.106783154297
431671.8286728603 5304037.029777819 1054.106783154297
431671.8449091608 5304037.014899991 1054.106783154297
431671.8623803654 5304037.001493865 1054.106783154297
431671.8809535078 5304036.989661467 1054.106783154297
431671.9004872351 5304036.979492852 1054.106783154297
431671.9208328837 5304036.9710654095 1054.106783154297
