inv_index,x,y,predinstance,nn_dist_m,tile_name,note
729,416704.2509,5346653.191,1665,0.001345361823954087,tile_101.laz,ok
730,416702.9476,5346649.519,1668,0.0026000000608082047,tile_101.laz,ok
731,416702.1224,5346648.071,1507,0.0026000000608082047,tile_101.laz,ok
732,416702.0913,5346643.654,1515,0.004205947889892333,tile_98.laz,ok
733,416700.5161,5346641.547,1515,0.0049203655804531295,tile_98.laz,ok
734,416699.5169,5346642.569,1515,0.003257299574640256,tile_98.laz,ok
735,416700.8787,5346647.945,1507,0.005166236433963741,tile_101.laz,ok
736,416697.99282672,5346645.63335837,1514,0.007218143541201919,tile_98.laz,ok
737,416698.3727,5346647.503,1507,0.0040360868952941,tile_101.laz,ok
738,416701.9548,5346650.844,1666,0.006560487629883292,tile_101.laz,ok
739,416698.262,5346654.974,1667,0.01264911083652272,tile_101.laz,ok
740,416694.2258,5346652.067,1500,0.005161395418911714,tile_101.laz,ok
741,416697.0726,5346659.145,1662,0.008930845363989543,tile_101.laz,ok
742,416695.1192,5346660.352,1662,0.0021540653550151936,tile_101.laz,ok
743,416694.4675,5346663.161,1663,0.0026925824666047104,tile_101.laz,ok
744,416691.18605445,5346651.34904623,1500,0.009869227451849169,tile_101.laz,ok
745,416686.3241,5346661.364,1498,0.005728001218538983,tile_101.laz,ok
746,416697.6759,5346652.505,1664,0.00646606519046698,tile_101.laz,ok
747,416685.303678794,5346659.31093984,1498,0.020081019537661237,tile_101.laz,ok
748,416683.8027,5346661.626,1505,0.004825971182932853,tile_101.laz,ok
749,416686.3241,5346661.364,1498,0.005728001218538983,tile_101.laz,ok
750,416683.8027,5346661.626,1505,0.004825971182932853,tile_101.laz,ok
751,416680.2689,5346659.803,1495,0.0031953095213636405,tile_101.laz,ok
752,416679.072986,5346661.31306939,1495,0.014719699484752916,tile_101.laz,ok
753,416677.6535,5346665.964,1496,0.005315072693383873,tile_101.laz,ok
754,416681.314,5346661.464,1505,0.0056568540654291935,tile_101.laz,ok
755,416681.453834456,5346665.59421634,1499,0.008453677316234252,tile_101.laz,ok
756,416683.8027,5346661.626,1505,0.004825971182932853,tile_101.laz,ok
757,416683.2686,5346666.366,1499,0.004237923762626787,tile_101.laz,ok
758,416674.8439,5346659.255,1366,0.006341135427603354,tile_101.laz,ok
759,416682.013094859,5346656.24588225,1365,0.005151117776000806,tile_101.laz,ok
760,416681.629825081,5346673.51434419,1653,0.004347710605963572,tile_101.laz,ok
761,416678.9255,5346674.943,1491,0.005408326653472925,tile_101.laz,ok
762,416678.0477,5346675.108,1491,0.003047950340526375,tile_101.laz,ok
763,416682.317204428,5346677.51304976,1651,0.007491399527138957,tile_101.laz,ok
764,416682.831,5346679.668,1651,0.002236068265926126,tile_101.laz,ok
765,416679.9869,5346680.956,1652,0.005060632136884358,tile_101.laz,ok
766,416679.0059,5346680.962,1652,0.004561798052989429,tile_101.laz,ok
767,416752.5001,5346699.697,2881,0.003001666695584323,tile_128.laz,ok
768,416757.609323226,5346690.81142888,2886,0.0015810504544234627,tile_121.laz,ok
769,416756.37753093,5346686.38168906,2887,0.0029915262513648165,tile_121.laz,ok
770,416758.8638,5346685.165,2889,0.006280127301815199,tile_121.laz,ok
771,416761.2845,5346682.997,2893,0.005408326653472925,tile_121.laz,ok
772,416765.4276,5346689.439,3061,0.0026000000608082047,tile_122.laz,ok
773,416765.624804953,5346686.18650916,2884,0.005939152956781312,tile_122.laz,ok
774,416767.171462722,5346686.43751472,3064,0.002883778190307826,tile_122.laz,ok
775,416768.351625836,5346687.4734634,3064,0.0038260274129572236,tile_122.laz,ok
776,416771.2129,5346689.28,3062,0.002899999963119626,tile_122.laz,ok
777,416771.068727167,5346691.3280177,3062,0.0023557622285696102,tile_122.laz,ok
778,416774.334,5346689.061,3065,0.004123105397931792,tile_122.laz,ok
779,416775.7884,5346691.059,3242,0.008459314403983634,tile_122.laz,ok
780,416777.0816,5346691.603,3243,0.00339999959311065,tile_122.laz,ok
781,416777.0816,5346691.603,3243,0.00339999959311065,tile_122.laz,ok
782,416776.081,5346694.873,3241,0.0031622772397552753,tile_122.laz,ok
783,416773.1083,5346697.297,3239,0.003448187529879696,tile_131.laz,ok
784,416778.6034,5346696.586,3399,0.005249761680813045,tile_122.laz,ok
785,416773.9081,5346685.758,3063,0.002758622429357584,tile_122.laz,ok
786,416772.083,5346687.301,3059,0.003162277681520363,tile_122.laz,ok
787,416770.6176,5346684.318,3059,0.003124100078371272,tile_122.laz,ok
788,416767.002000128,5346680.27069517,2895,0.0021174921770313088,tile_122.laz,ok
789,416764.7629,5346680.314,2888,0.004940647485980157,tile_121.laz,ok
790,416764.2161,5346679.781,2888,0.004026164478835754,tile_121.laz,ok
791,416762.496,5346679.403,2725,0.0049999997485429175,tile_121.laz,ok
792,416760.735001361,5346680.29887492,-1,0.0101871399575312,tile_121.laz,ok
793,416756.1138,5346679.206,2728,0.0055172454938329455,tile_121.laz,ok
794,416750.37066046,5346688.15823629,2724,0.0018833161478516267,tile_121.laz,ok
795,416748.996112628,5346688.08310012,2722,0.006853828316594482,tile_121.laz,ok
796,416748.56184736,5346693.3430275,2885,0.0035466179285192218,tile_121.laz,ok
797,416748.5049,5346680.434,2570,0.006325346254893598,tile_121.laz,ok
798,416744.1089,5346680.126,2572,0.004148493435153923,tile_121.laz,ok
799,416744.1052,5346676.295,2571,0.006931089296490221,tile_121.laz,ok
800,416745.4225,5346674.983,2571,0.0039051245017459038,tile_121.laz,ok
801,416744.8212,5346672.379,2429,0.001562050039185636,tile_121.laz,ok
802,416752.3074,5346676.334,2575,0.004770743949473089,tile_121.laz,ok
803,416756.816559849,5346672.87904551,2580,0.003570110684194624,tile_121.laz,ok
804,416761.8695,5346673.716,2729,0.004031128603552229,tile_121.laz,ok
805,416764.1878,5346676.207,2731,0.0037202146860151196,tile_121.laz,ok
806,416765.2892,5346672.364,2732,0.004079215348008114,tile_122.laz,ok
807,416763.8753,5346671.177,2737,0.005575840499182523,tile_121.laz,ok
808,416760.9313,5346669.937,2581,0.0032695569974587725,tile_121.laz,ok
809,416760.7331,5346669.42,2581,0.0031000000308267772,tile_121.laz,ok
810,416770.0161,5346670.033,2738,0.0049203655804531295,tile_122.laz,ok
811,416771.2235,5346668.007,2738,0.004609771936204799,tile_122.laz,ok
812,416771.2235,5346668.007,2738,0.004609771936204799,tile_122.laz,ok
813,416774.1572,5346670.918,3066,0.0034409303108514895,tile_122.laz,ok
814,416773.6612,5346676.878,-1,0.002332381008475713,tile_122.laz,ok
815,416775.8402,5346678.519,2898,0.0010198040538957997,tile_122.laz,ok
816,416772.2792,5346662.778,2744,0.00215406624134427,tile_122.laz,ok
817,416770.3047,5346661.989,2745,0.004805205535422488,tile_122.laz,ok
818,416768.431595124,5346662.94134685,2584,0.0020876841527840482,tile_122.laz,ok
819,416767.419585916,5346660.33954011,2589,0.0006188410654950013,tile_122.laz,ok
820,416771.8362,5346660.108,2744,0.004294182268592475,tile_122.laz,ok
821,416770.140797555,5346654.21213617,2590,0.0022802008479738886,tile_122.laz,ok
822,416769.2323,5346655.067,2590,0.003780212020170656,tile_122.laz,ok
823,416767.4654,5346655.867,2590,0.005491812392461241,tile_122.laz,ok
824,416767.2095,5346654.845,2590,0.0050249377017194605,tile_122.laz,ok
825,416766.6998,5346653.566,2585,0.0040049975342076015,tile_122.laz,ok
826,416762.23941413,5346660.46289124,2434,0.002950001817163618,tile_121.laz,ok
827,416760.866209219,5346660.16849754,2735,0.004077671686907572,tile_121.laz,ok
828,416759.2063,5346659.579,2434,0.0038327536231925626,tile_121.laz,ok
829,416753.0518,5346658.673,2433,0.00349857157260875,tile_121.laz,ok
830,416746.0661,5346655.951,2286,0.004026164478835754,tile_121.laz,ok
831,416741.8332,5346662.741,2283,0.0033526109501381585,tile_121.laz,ok
832,416744.552,5346661.555,2283,0.0053851647170315865,tile_121.laz,ok
833,416750.945910936,5346663.20724665,2428,0.004929643044329431,tile_121.laz,ok
834,416752.6577,5346663.293,2431,0.0037802113164825137,tile_121.laz,ok
835,416750.3825,5346666.202,2426,0.0032015617435329565,tile_121.laz,ok
836,416756.601240956,5346666.10810596,2582,0.0022643673142906493,tile_121.laz,ok
837,416755.5003,5346669.68,2574,0.0003000000142492354,tile_121.laz,ok
838,416754.7123,5346670.372,2726,0.003047950340526375,tile_121.laz,ok
839,416748.0871,5346670.863,2576,0.004172528907771991,tile_121.laz,ok
840,416759.180690109,5346671.09786098,2581,0.002247589821836009,tile_121.laz,ok
841,416759.8454,5346665.207,2579,0.005491811883709725,tile_121.laz,ok
842,416757.7683,5346664.834,2579,0.00434626251752669,tile_121.laz,ok
843,416758.6648,5346663.852,2579,0.00519999976341544,tile_121.laz,ok
844,416693.315619659,5346758.65533862,2846,0.006396550126247622,tile_114.laz,ok
845,416691.957879468,5346757.03081961,2844,0.0022734150202180503,tile_114.laz,ok
846,416695.316452703,5346758.70546251,3024,0.005759525460540905,tile_114.laz,ok
847,416694.2957,5346756.997,2846,0.006441272943374033,tile_114.laz,ok
848,416694.54,5346756.295,2845,0.004999999888241291,tile_114.laz,ok
849,416694.439108061,5346755.34322948,2845,0.003350387700563257,tile_114.laz,ok
850,416701.013031053,5346757.6452438,-1,0.005639922156312696,tile_114.laz,ok
851,416700.49027966,5346757.23434324,3026,0.004352233891839575,tile_114.laz,ok
852,416700.463921999,5346756.48141995,3026,0.004171130776215483,tile_114.laz,ok
853,416695.828563591,5346754.60571188,2847,0.004522305349273128,tile_114.laz,ok
854,416702.4764,5346756.848,-1,0.004118252212425892,tile_114.laz,ok
855,416705.2912,5346757.134,3030,0.004176122322445083,tile_114.laz,ok
856,416704.0446,5346755.137,3030,0.00549181183495437,tile_114.laz,ok
857,416705.339494329,5346753.88636696,3030,0.003668062547025197,tile_114.laz,ok
858,416703.1725,5346750.885,2849,0.005590169844830697,tile_114.laz,ok
859,416701.166656894,5346750.9815623,2849,0.0036901404103042612,tile_114.laz,ok
860,416700.2044,5346749.534,-1,0.005946427295849153,tile_114.laz,ok
861,416699.3152,5346750.533,2848,0.005660388442148033,tile_114.laz,ok
862,416703.803119897,5346748.4413305,-1,0.003391752725888277,tile_114.laz,ok
863,416708.128905781,5346749.69753264,3028,0.007611699675590695,tile_114.laz,ok
864,416710.2575,5346753.391,3207,0.0026925824666047104,tile_114.laz,ok
865,416712.246,5346753.026,3205,0.005656854723973716,tile_114.laz,ok
866,416712.364746118,5346748.06045589,3028,0.004767963084286074,tile_114.laz,ok
867,416715.0116,5346752.381,-1,0.008459314403983634,tile_114.laz,ok
868,416715.2858,5346746.845,3034,0.006529931017345432,tile_129.laz,ok
869,416714.9942,5346744.872,3034,0.004651881503239234,tile_113.laz,ok
870,416716.7109,5346747.337,3371,0.0031320915271854277,tile_129.laz,ok
871,416719.1007,5346749.323,3209,0.0030805839263930855,tile_129.laz,ok
872,416718.8725,5346753.318,3208,0.0032015623253255315,tile_129.laz,ok
873,416720.9331,5346752.18,3210,0.0031000000308267772,tile_129.laz,ok
874,416723.6264,5346754.645,3369,0.006161168627481428,tile_129.laz,ok
875,416723.2504,5346752.861,3209,0.0010770322559608746,tile_129.laz,ok
876,416719.1019,5346744.142,3037,0.002758623064475404,tile_128.laz,ok
877,416716.9732,5346736.477,3036,0.004386342759702081,tile_128.laz,ok
878,416712.2256,5346737.891,-1,0.004512205682148945,tile_113.laz,ok
879,416710.8099,5346738.563,2852,0.003001665764778719,tile_113.laz,ok
880,416701.6941,5346743.027,2850,0.005080354624963302,tile_113.laz,ok
881,416695.099,5346745.844,2698,0.004123105369696865,tile_113.laz,ok
882,416694.672113423,5346747.05266361,-1,0.0034002026072151794,tile_114.laz,ok
883,416693.2006,5346745.686,2693,0.004044750327221464,tile_113.laz,ok
884,416691.4305,5346747.202,2691,0.0020615522330906335,tile_114.laz,ok
885,416690.5984,5346749.566,2687,0.004308132461070761,tile_114.laz,ok
886,416692.6954,5346743.149,2693,0.00470744093918084,tile_113.laz,ok
887,416693.0571,5346738.845,2695,0.005780138320672887,tile_113.laz,ok
888,416692.5189,5346741.121,2533,0.0014866069805811325,tile_113.laz,ok
889,416690.5333,5346741.579,2533,0.0034481879603363236,tile_113.laz,ok
890,416690.7692,5346739.135,2533,0.005063595456117092,tile_113.laz,ok
891,416688.9641,5346738.487,2533,0.0050803545779879574,tile_113.laz,ok
892,416691.5057,5346738.599,2695,0.004414748076903559,tile_113.laz,ok
893,416692.933569217,5346734.33831583,2540,0.003946611109369065,tile_113.laz,ok
894,416691.215941109,5346737.86239706,2695,0.004713861527097987,tile_113.laz,ok
895,416688.6802,5346734.873,2529,0.003006658837695833,tile_113.laz,ok
896,416689.8287,5346735.166,2529,0.004205947907883511,tile_113.laz,ok
897,416693.07374764,5346734.19380654,2540,0.005341774136574335,tile_113.laz,ok
898,416697.1443,5346737.074,2694,0.005872818535315086,tile_113.laz,ok
899,416698.2877,5346736.341,2697,0.0025079873529572213,tile_113.laz,ok
900,416698.9549,5346738.701,2697,0.005000999932704747,tile_113.laz,ok
901,416701.951540255,5346731.38219038,2699,0.0026777138571440293,tile_113.laz,ok
902,416706.9743,5346732.637,2859,0.005243090416596578,tile_113.laz,ok
903,416709.2268,5346730.342,2859,0.0037735926073786774,tile_113.laz,ok
904,416711.5924,5346728.865,2705,0.005546169747743935,tile_113.laz,ok
905,416715.2891,5346729.164,2704,0.004099999740435857,tile_128.laz,ok
906,416715.2758,5346726.449,2704,0.00431740669114025,tile_128.laz,ok
907,416713.099439881,5346725.91357009,2704,0.0036137620702929294,tile_113.laz,ok
908,416711.902987621,5346723.82736904,2702,0.0074896869684150024,tile_113.laz,ok
909,416707.743242377,5346725.87781416,2700,0.003910358797471137,tile_113.laz,ok
910,416706.333908244,5346725.61606572,2700,0.0055455324455113905,tile_113.laz,ok
911,416704.7359,5346727.024,2700,0.0057280011768749885,tile_113.laz,ok
912,416704.161,5346728.32,2699,0.0009999999892897904,tile_113.laz,ok
913,416700.9046,5346727.62,2542,0.004599999985657632,tile_113.laz,ok
914,416694.8971,5346728.772,2539,0.0035227826656934877,tile_113.laz,ok
915,416692.865096573,5346730.00951278,2400,0.004927573336924761,tile_113.laz,ok
916,416690.4787,5346732.032,2529,0.0023853715843058327,tile_113.laz,ok
917,416686.8393,5346727.336,2399,0.004060787835035921,tile_113.laz,ok
918,416689.7398,5346727.443,2400,0.003006658837695833,tile_113.laz,ok
919,416692.1324,5346726.255,2400,0.005546169747743935,tile_113.laz,ok
920,416697.6941,5346725.459,2538,0.004220189627585641,tile_113.laz,ok
921,416703.027584626,5346723.6215603,2544,0.0028755115654521967,tile_113.laz,ok
922,416707.822280007,5346722.4772741,2703,0.0035537253063151262,tile_113.laz,ok
923,416710.023296368,5346721.82236503,2703,0.004057019364759099,tile_113.laz,ok
924,416714.0469,5346719.64,2706,0.0030999999726191163,tile_113.laz,ok
925,416710.0761,5346718.071,-1,0.004026164478835754,tile_113.laz,ok
926,416709.8574,5346719.241,2545,0.0027856777208843525,tile_113.laz,ok
927,416707.0231,5346717.405,2547,0.005883026322620989,tile_113.laz,ok
928,416712.437443809,5346711.28506516,2551,0.005557585565046519,tile_113.laz,ok
929,416711.4492,5346711.59638006,2551,0.003707286413659102,tile_113.laz,ok
930,416711.994127219,5346711.73058233,2551,0.004168098493758102,tile_113.laz,ok
931,416710.695130117,5346712.60215506,2549,0.00532541452553008,tile_113.laz,ok
932,416707.6039,5346714.385,2546,0.006341135427603354,tile_113.laz,ok
933,416705.2208,5346713.4,2546,0.0007999999797903001,tile_113.laz,ok
934,416699.3743,5346721.403,2543,0.005243090464334252,tile_113.laz,ok
935,416693.65945261,5346722.44789061,-1,0.0021792569753319993,tile_113.laz,ok
936,416692.116,5346723.272,-1,0.004472135698852041,tile_113.laz,ok
937,416688.2272,5346722.332,2404,0.00344093026348597,tile_113.laz,ok
938,416687.0741,5346721.592,2404,0.006229767345882417,tile_113.laz,ok
939,416688.0069,5346720.146,2400,0.005060632908672115,tile_113.laz,ok
940,416688.9055,5346719.504,2405,0.0060207971354853135,tile_113.laz,ok
941,416686.1617,5346719.025,2244,0.005281098253312098,tile_113.laz,ok
942,416685.8913,5346718.433,2244,0.0032695569974587725,tile_113.laz,ok
943,416682.504891864,5346718.13993748,2244,0.004892263519195574,tile_113.laz,ok
944,416688.2319,5346717.437,2247,0.0035510566134845903,tile_113.laz,ok
945,416690.0271,5346716.243,2247,0.007576938903583295,tile_113.laz,ok
946,416689.6068,5346716.119,-1,0.0033526109501381585,tile_113.laz,ok
947,416692.9129,5346718.729,2406,0.003067572348603926,tile_113.laz,ok
948,416695.927344106,5346716.79099704,2407,0.002836875462449022,tile_113.laz,ok
949,416694.9572,5346716.61,2407,0.002800000016577542,tile_113.laz,ok
950,416693.1809,5346715.38,2407,0.0008999999845400453,tile_113.laz,ok
951,416690.0943,5346713.738,2247,0.006040695468521595,tile_113.laz,ok
952,416694.482,5346711.812,2254,0.0028284267240218934,tile_113.laz,ok
953,416709.1732,5346698.32,2268,0.0032000000355765224,tile_113.laz,ok
954,416708.4569,5346701.245,2256,0.005883026353292915,tile_113.laz,ok
955,416714.6519,5346701.445,2414,0.005348831534360219,tile_113.laz,ok
956,416713.0643,5346705.214,2553,0.005872818577933965,tile_113.laz,ok
957,416707.7491,5346707.315,2412,0.00508035420562238,tile_113.laz,ok
958,416706.9112,5346704.847,2412,0.003231099318780846,tile_113.laz,ok
959,416709.52715136,5346670.16401631,1975,0.0049239715500826635,tile_101.laz,ok
960,416705.1608,5346669.977,1972,0.0031048354091794688,tile_101.laz,ok
961,416705.263097298,5346668.09226923,1825,0.007266133739603784,tile_101.laz,ok
962,416700.917,5346669.863,1821,0.004242640353566501,tile_101.laz,ok
963,416696.2647,5346670.307,1820,0.00557584100026709,tile_101.laz,ok
964,416697.8737,5346672.601,1820,0.003832753380202166,tile_101.laz,ok
965,416699.7668,5346672.929,1821,0.003352611005696205,tile_101.laz,ok
966,416700.7719,5346674.843,1966,0.0035510565823404635,tile_101.laz,ok
967,416696.790600041,5346677.83881838,1969,0.0013252454012248158,tile_101.laz,ok
968,416694.4572,5346674.953,1819,0.004103656595687424,tile_101.laz,ok
969,416694.8467,5346673.06,1820,0.003300000040326399,tile_101.laz,ok
970,416688.573079977,5346675.69851717,1657,0.010974009881906716,tile_101.laz,ok
971,416692.4862,5346673.436,1819,0.007102112409025958,tile_101.laz,ok
972,416692.9457,5346676.807,1813,0.00524309099721989,tile_101.laz,ok
973,416693.6275,5346680.886,1814,0.004716990333493355,tile_101.laz,ok
974,416689.3744,5346670.165,1658,0.006660330222489315,tile_101.laz,ok
975,416689.357624221,5346670.98294884,1658,0.0037868164027460944,tile_101.laz,ok
976,416686.4407,5346670.759,1656,0.0012206556815426498,tile_101.laz,ok
977,416686.3102,5346672.283,1656,0.003006658837695833,tile_101.laz,ok
978,416685.373865317,5346675.09114411,1657,0.004031087140109677,tile_101.laz,ok
979,416695.1701,5346670.0,1818,0.010000499764041876,tile_101.laz,ok
980,416683.827994848,5346708.00113462,2097,0.002303909109330006,tile_113.laz,ok
981,416687.7465,5346705.345,2101,0.006103277711503844,tile_113.laz,ok
982,416684.6311,5346700.068,2102,0.0022825427264761707,tile_113.laz,ok
983,416683.142751766,5346707.03849028,2097,0.0031387054680666517,tile_113.laz,ok
984,416687.177249966,5346699.30874716,1956,0.003021968833734362,tile_113.laz,ok
985,416687.8137,5346700.657,2103,0.004763402456091685,tile_113.laz,ok
986,416689.5335,5346698.594,2103,0.005315072693383873,tile_113.laz,ok
987,416691.683512233,5346698.77439931,2103,0.0056293612564493525,tile_113.laz,ok
988,416692.796299632,5346702.37208047,-1,0.004245124265350838,tile_113.laz,ok
989,416692.692706328,5346702.87715777,2251,0.003924599524220985,tile_113.laz,ok
990,416694.6966,5346704.356,2251,0.005249762390424348,tile_113.laz,ok
991,416698.841,5346703.476,2258,0.004123106259095047,tile_113.laz,ok
992,416700.2157,5346703.395,2259,0.006594694772096054,tile_113.laz,ok
993,416701.9251,5346704.692,2259,0.005292447220813784,tile_113.laz,ok
994,416700.2157,5346703.395,2259,0.006594694772096054,tile_113.laz,ok
995,416701.6918,5346805.184,3719,0.0043863430251061646,tile_117.laz,ok
996,416702.4639,5346804.509,3719,0.004026164422452096,tile_117.laz,ok
997,416703.305,5346803.595,3719,0.007071067736132857,tile_117.laz,ok
998,416701.1655,5346802.656,3719,0.006020797091980363,tile_117.laz,ok
999,416701.1389,5346800.929,3529,0.0014866069805811325,tile_117.laz,ok
1000,416706.519,5346802.57,-1,0.0010000000474974513,tile_117.laz,ok
1001,416708.409646476,5346803.96597706,3887,0.00403844351192958,tile_117.laz,ok
1002,416709.8794,5346802.491,3892,0.0011661905341854473,tile_117.laz,ok
1003,416710.805,5346803.526,3889,0.006403124650651063,tile_117.laz,ok
1004,416712.5343,5346803.284,3890,0.005872818535315086,tile_117.laz,ok
1005,416710.6472,5346800.272,3892,0.0034409297695312652,tile_117.laz,ok
1006,416703.8119,5346797.998,3722,0.002758623064475404,tile_117.laz,ok
1007,416702.083922442,5346798.40664851,-1,0.00515926703620487,tile_117.laz,ok
1008,416713.4102,5346799.158,3893,0.002009975445576146,tile_117.laz,ok
1009,416713.1178,5346796.66,3726,0.002199999988079071,tile_114.laz,ok
1010,416717.2706,5346795.859,3895,0.0011661905042378564,tile_129.laz,ok
1011,416718.9846,5346795.336,3895,0.006095900113862506,tile_129.laz,ok
1012,416720.0978,5346801.412,4077,0.0029732133777571152,tile_134.laz,ok
1013,416724.7617,5346801.513,4078,0.0034481883401510038,tile_134.laz,ok
1014,416726.6893,5346800.984,4082,0.004060787825002065,tile_134.laz,ok
1015,416729.3421,5346800.293,4083,0.003661966315038661,tile_134.laz,ok
1016,416730.455824522,5346799.74572451,4083,0.005976154944665034,tile_134.laz,ok
1017,416723.827439882,5346798.20071964,4079,0.0026593392680427054,tile_134.laz,ok
1018,416724.117035137,5346796.73102372,3898,0.0031366247969081187,tile_129.laz,ok
1019,416724.8489,5346796.632,3898,0.009121951575571842,tile_129.laz,ok
1020,416723.270829922,5346794.32922101,4079,0.0011382423731516108,tile_129.laz,ok
1021,416724.62,5346794.1,3898,9.313225746154785e-10,tile_129.laz,ok
1022,416725.017027685,5346790.58035223,3898,0.002993112497319751,tile_129.laz,ok
1023,416728.749,5346793.311,4081,0.0014142130121592598,tile_129.laz,ok
1024,416729.0545,5346792.992,3902,0.004924428691538967,tile_129.laz,ok
1025,416727.8095,5346785.134,3903,0.004031128603552229,tile_129.laz,ok
1026,416727.3568,5346783.666,3903,0.006800000035368344,tile_129.laz,ok
1027,416728.2996,5346780.666,3900,0.00401994997024357,tile_129.laz,ok
1028,416726.9504,5346778.577,3742,0.0030265496723270897,tile_129.laz,ok
1029,416724.6117,5346779.715,3736,0.005281098272049304,tile_129.laz,ok
1030,416726.9504,5346778.577,3742,0.0030265496723270897,tile_129.laz,ok
1031,416722.5057,5346785.901,3737,0.00441474786594649,tile_129.laz,ok
1032,416721.3695,5346784.45,-1,0.0005000000237487257,tile_129.laz,ok
1033,416720.5505,5346783.686,3737,0.004031129527683016,tile_129.laz,ok
1034,416719.0944,5346780.919,3730,0.004512205682148945,tile_129.laz,ok
1035,416718.052095409,5346780.24915025,3548,0.002261153218629096,tile_129.laz,ok
1036,416716.2768,5346782.138,3734,0.003773592163138724,tile_129.laz,ok
1037,416715.5063,5346781.439,3544,0.0038327536231925626,tile_129.laz,ok
1038,416715.382,5346784.483,3733,0.0036055508978258765,tile_129.laz,ok
1039,416714.9512,5346786.918,3732,0.0023323810384233033,tile_114.laz,ok
1040,416715.7437,5346787.407,3729,0.004763402456091685,tile_129.laz,ok
1041,416712.2047,5346788.454,3727,0.006171709463710809,tile_114.laz,ok
1042,416711.5115,5346784.283,3545,0.003354101578904582,tile_114.laz,ok
1043,416710.8076,5346784.893,3542,0.003841874924930177,tile_114.laz,ok
1044,416707.6591,5346788.603,3538,0.0031320915439112785,tile_114.laz,ok
1045,416706.034867577,5346787.57317716,3535,0.005812714345636871,tile_114.laz,ok
1046,416705.2822,5346785.446,3536,0.004565084636912675,tile_114.laz,ok
1047,416702.9154,5346785.426,3537,0.006095900069938683,tile_114.laz,ok
1048,416703.9776,5346790.118,3538,0.003124100078371272,tile_114.laz,ok
1049,416703.0155,5346790.799,3532,0.004609772302388211,tile_114.laz,ok
1050,416703.0115,5346792.348,3532,0.0025000002700835537,tile_114.laz,ok
1051,416703.9776,5346790.118,3538,0.003124100078371272,tile_114.laz,ok
1052,416699.0847,5346789.985,3531,0.006862215297718534,tile_114.laz,ok
1053,416699.410540178,5346786.75442991,3353,0.004462723136973691,tile_114.laz,ok
1054,416702.1466,5346783.197,3358,0.0045343139786462785,tile_114.laz,ok
1055,416702.884,5346780.118,3355,0.004472136115352134,tile_114.laz,ok
1056,416705.929775559,5346780.48877458,3534,0.0012458044025889304,tile_114.laz,ok
1057,416707.7913,5346780.306,3539,0.004205948775611838,tile_114.laz,ok
1058,416709.517279875,5346779.57624753,3543,0.004634664102883967,tile_114.laz,ok
1059,416710.105520237,5346779.73371495,3361,0.005819718942177272,tile_114.laz,ok
1060,416712.947098784,5346780.55784627,-1,0.003613254973985669,tile_114.laz,ok
1061,416713.312322896,5346780.66931795,3547,0.002420958160128253,tile_114.laz,ok
1062,416711.285848156,5346777.04282554,3361,0.005022099411687741,tile_114.laz,ok
1063,416710.8997,5346775.116,3361,0.004011233950192604,tile_114.laz,ok
1064,416707.5813,5346774.991,3361,0.0016401220494301758,tile_114.laz,ok
1065,416697.195136474,5346783.38969504,3353,0.00514551895814875,tile_114.laz,ok
1066,416698.176985284,5346777.42710242,3359,0.004181445101038271,tile_114.laz,ok
1067,416701.5473,5346777.077,3357,0.004036087587540719,tile_114.laz,ok
1068,416701.3828,5346775.289,3357,0.0029732138202053023,tile_114.laz,ok
1069,416699.7567,5346773.677,3191,0.004459820315268034,tile_114.laz,ok
1070,416698.9219,5346772.539,3191,0.002147091160050747,tile_114.laz,ok
1071,416696.7449,5346769.043,3199,0.0057454327392792584,tile_114.laz,ok
1072,416697.6568,5346766.62,3192,0.0032000000355765224,tile_114.laz,ok
1073,416697.8871,5346765.811,3192,0.003067572100029476,tile_114.laz,ok
1074,416696.3667,5346764.462,3023,0.003858756430935373,tile_114.laz,ok
1075,416701.143080163,5346763.84623543,3200,0.004864092561456428,tile_114.laz,ok
1076,416702.796048367,5346763.62126452,-1,0.004149025689128514,tile_114.laz,ok
1077,416702.889967578,5346762.26965097,3204,0.00035053346118824107,tile_114.laz,ok
1078,416704.0188,5346762.772,3201,0.0023323802398207984,tile_114.laz,ok
1079,416704.373802822,5346763.49764236,-1,0.004474362881008148,tile_114.laz,ok
1080,416704.0208,5346766.206,3201,0.004079215336592652,tile_114.laz,ok
1081,416704.5432,5346768.108,3201,0.007088018125972976,tile_114.laz,ok
1082,416711.908222728,5346770.18485654,3364,0.009549829061676464,tile_114.laz,ok
1083,416706.7612,5346765.635,3201,0.005141983943917678,tile_114.laz,ok
1084,416705.532114822,5346762.08320156,3202,0.003836985692012074,tile_114.laz,ok
1085,416709.711,5346766.679,3364,0.001414213670703672,tile_114.laz,ok
1086,416713.5936,5346776.541,-1,0.003736308378824483,tile_114.laz,ok
1087,416715.298,5346773.56,3552,0.0019999999785797976,tile_129.laz,ok
1088,416719.410993163,5346776.68930842,3548,0.0012102298968850863,tile_129.laz,ok
1089,416720.8708,5346776.921,3551,0.0012806249628560479,tile_129.laz,ok
1090,416720.0801,5346775.114,3549,0.0040012495292818424,tile_129.laz,ok
1091,416722.2664,5346772.82,3553,0.003599999996367842,tile_129.laz,ok
1092,416722.1726,5346768.666,3554,0.004770743949473089,tile_129.laz,ok
