name,species,plot_id,dbh_cm,inv_height_m,pc_height_m,crown_area,n_points,ground_pct,z_p05,z_p50,z_p95,flag_ground,flag_dbh,flag_height,flag_crown,flag_height_mismatch
18_38,Beech,18.0,18.1,25.1111257,10.13,1144.24,375137,0.002,1.5600000000000591,3.4600000000000364,6.440000000000055,False,False,False,True,True
18_39,Beech,18.0,53.8,29.57944465,15.99,20.93,34179,0.025,0.8799999999999955,9.220000000000027,15.149999999999977,False,False,False,False,True
18_4,Beech,18.0,39.5,30.71665605,31.1,85.02,328706,0.004,6.82000000000005,23.74000000000001,28.940000000000055,False,False,False,False,False
18_40,Beech,18.0,15.3,28.8421477,14.9,9.53,24482,0.001,1.7699999999999818,8.620000000000005,13.529999999999973,False,False,False,False,True
18_41,Beech,18.0,13.1,29.55907235,18.26,58.38,383282,0.002,5.82000000000005,11.550000000000068,15.639999999999986,False,False,False,False,True
18_42,Beech,18.0,6.0,,8.7,8.94,16500,0.017,1.2300000000000182,4.169999999999959,7.889999999999986,False,False,False,False,False
18_43,Beech,18.0,6.2,27.83202682,11.37,22.24,38754,0.011,1.7200000000000273,7.960000000000036,10.610000000000014,False,False,False,False,True
18_44,Beech,18.0,8.3,,9.84,25.02,42839,0.007,1.1299999999999955,5.580000000000041,8.610000000000014,False,False,False,False,False
18_45,Beech,18.0,17.7,,26.08,31.84,134334,0.002,3.509999999999991,14.129999999999995,17.779999999999973,False,False,False,False,False
18_46,Larch,18.0,47.7,32.12169523,12.52,13.68,25358,0.035,0.7100000000000364,7.669999999999959,11.769999999999982,False,False,False,False,True
18_47,Beech,18.0,8.6,29.22129867,20.04,57.61,313461,0.004,4.25,12.540000000000077,16.920000000000073,False,False,False,False,True
18_48,Beech,18.0,8.9,32.60041939,7.3,317.02,82543,0.035,0.5799999999999272,2.2100000000000364,5.980000000000018,False,False,False,True,True
18_5,Beech,18.0,12.7,31.56923847,20.26,52.12,61811,0.008,2.0699999999999363,8.230000000000018,14.669999999999959,False,False,False,False,True
18_50,Beech,18.0,30.2,29.8921638,26.88,70.02,189092,0.002,10.919999999999959,20.0,24.909999999999968,False,False,False,False,False
18_51,Larch,18.0,65.9,34.3081127,33.98,76.6,282175,0.002,8.339999999999918,22.350000000000023,30.449999999999932,False,False,False,False,False
18_52,Beech,18.0,38.8,28.26290078,28.59,92.48,342172,0.001,11.460000000000036,22.190000000000055,25.870000000000005,False,False,False,False,False
18_53,Beech,18.0,8.0,27.02654441,21.4,10.18,21559,0.003,3.259999999999991,6.159999999999968,6.839999999999918,False,False,False,False,True
18_54,Beech,18.0,35.3,,30.4,64.22,121374,0.004,7.190000000000055,21.430000000000064,25.50999999999999,False,False,False,False,False
18_55,Beech,18.0,29.9,28.86406603,9.58,2.83,7034,0.069,0.35000000000002274,4.42999999999995,8.92999999999995,False,False,False,False,True
18_56,Beech,18.0,11.1,28.27163293,18.53,47.97,138254,0.002,4.960000000000036,13.330000000000041,17.110000000000014,False,False,False,False,True
18_57,Beech,18.0,37.2,29.21754089,10.02,0.18,7607,0.059,0.42299999999995647,4.789999999999964,9.480000000000018,False,False,False,False,True
18_58,Beech,18.0,38.7,27.83683849,29.31,38.94,49618,0.007,3.519999999999982,21.709999999999923,27.42999999999995,False,False,False,False,False
18_59,Beech,18.0,8.4,,19.93,38.92,92391,0.004,4.580000000000041,14.5,18.08000000000004,False,False,False,False,False
18_6,Beech,18.0,53.8,,32.29,106.67,390499,0.003,7.470000000000027,23.32000000000005,29.970000000000027,False,False,False,False,False
18_60,Beech,18.0,16.9,27.61651653,9.82,22.13,24773,0.011,1.4600000000000364,5.639999999999986,7.960000000000036,False,False,False,False,True
18_61,Beech,18.0,15.0,26.69671792,26.77,44.13,91667,0.003,4.3900000000001,16.31000000000006,21.700000000000045,False,False,False,False,False
18_62,Beech,18.0,13.1,25.78678592,22.08,21.91,35469,0.003,4.7000000000000455,13.480000000000018,19.460000000000036,False,False,False,False,False
18_63,Beech,18.0,21.8,26.82541681,26.67,20.46,60199,0.005,5.220000000000027,20.470000000000027,24.690000000000055,False,False,False,False,False
18_64,Beech,18.0,41.1,27.61110898,27.52,68.1,116929,0.004,5.990000000000009,19.75999999999999,25.449999999999932,False,False,False,False,False
18_65,Larch,18.0,43.3,30.04236011,30.38,72.78,318795,0.003,6.189999999999941,19.329999999999927,27.50999999999999,False,False,False,False,False
18_66,Beech,18.0,23.9,27.50721721,16.11,114.73,482705,0.001,3.0499999999999545,10.039999999999964,14.399999999999977,False,False,False,False,True
18_7,Beech,18.0,44.9,30.83992008,32.03,61.08,330917,0.004,8.849999999999909,24.029999999999973,28.769999999999982,False,False,False,False,False
18_8,Beech,18.0,20.1,30.42427057,2.29,1.05,1976,0.137,0.2400000000000091,1.240000000000009,1.9400000000000546,False,False,False,False,True
18_9,Beech,18.0,10.0,30.31370024,18.62,16.5,63806,0.014,2.82000000000005,11.009999999999991,15.840000000000032,False,False,False,False,True
1_1,Beech,1.0,18.8,25.5809304,27.68,44.87,30152,0.007,3.5399999999999636,15.614999999999952,20.19449999999991,False,False,False,False,False
1_10,Beech,1.0,8.0,25.7513285,10.64,7.31,7157,0.039,0.57000000000005,4.649999999999977,9.200000000000045,False,False,False,False,True
1_11,Beech,1.0,24.5,24.23775273,27.45,44.85,33048,0.006,3.3700000000000045,17.25,22.170000000000073,False,False,False,False,False
1_12,Beech,1.0,10.2,26.4597365,11.0,6.97,6879,0.028,0.8400000000000318,5.1299999999999955,9.720000000000027,False,False,False,False,True
1_13,Beech,1.0,13.4,26.11838361,18.31,18.24,28170,0.008,1.1599999999999682,10.32000000000005,16.430000000000064,False,False,False,False,True
1_14,Beech,1.0,6.4,28.88525354,10.68,10.91,5988,0.019,1.3934999999999833,4.980000000000018,9.330000000000041,False,False,False,False,True
1_15,Larch,1.0,46.5,29.30302391,30.04,33.19,57369,0.011,2.1099999999999,20.809999999999945,26.66999999999996,False,False,False,False,False
1_16,Beech,1.0,8.0,29.26176057,17.74,13.72,2463,0.071,0.4599999999999227,1.3199999999999363,2.7389999999999994,False,False,False,False,True
1_17,Beech,1.0,20.7,28.56825493,7.51,0.41,4648,0.079,0.2900000000000773,3.4500000000000455,7.040000000000077,False,False,False,False,True
1_18,Beech,1.0,6.0,28.32255684,15.53,35.67,53566,0.006,4.290000000000077,10.980000000000018,13.490000000000009,False,False,False,False,True
1_19,Beech,1.0,14.3,22.48053625,18.7,43.35,41897,0.004,3.7000000000000455,12.240000000000009,16.659999999999968,False,False,False,False,False
1_2,Beech,1.0,10.2,30.38512925,8.09,5.68,5447,0.018,0.8199999999999363,2.449999999999932,6.7999999999999545,False,False,False,False,True
1_20,Beech,1.0,16.6,21.76801307,18.85,26.29,29044,0.007,2.8899999999999864,13.039999999999964,17.75999999999999,False,False,False,False,False
1_22,Beech,1.0,27.4,25.14496573,24.4,37.56,28927,0.011,2.4600000000000364,16.680000000000064,22.13699999999996,False,False,False,False,False
1_23,Beech,1.0,11.5,23.7536359,16.88,14.92,16277,0.015,1.0699999999999363,7.269999999999982,15.529999999999973,False,False,False,False,True
1_24,Beech,1.0,12.4,25.92056225,16.49,18.02,19031,0.008,2.160000000000082,12.009999999999991,14.770000000000095,False,False,False,False,True
1_25,Beech,1.0,33.4,26.98705935,26.05,40.53,48708,0.01,2.4200000000000728,17.180000000000064,21.960000000000036,False,False,False,False,False
1_26,Beech,1.0,15.3,28.69185677,18.66,19.66,31388,0.007,1.82000000000005,11.659999999999968,16.649999999999977,False,False,False,False,True
1_27,Beech,1.0,8.3,26.04569081,15.8,17.15,14599,0.023,0.9199999999999591,4.100000000000023,11.211000000000022,False,False,False,False,True
1_28,Beech,1.0,19.7,23.05037723,18.98,35.79,38171,0.003,4.560000000000059,12.620000000000005,17.210000000000036,False,False,False,False,False
1_29,Beech,1.0,8.0,,16.48,48.85,74043,0.004,3.3799999999999955,9.539999999999964,14.009999999999991,False,False,False,False,False
1_3,Oak,1.0,47.4,28.72880399,30.44,79.65,128731,0.003,5.019999999999982,15.879999999999995,24.950000000000045,False,False,False,False,False
1_30,Larch,1.0,52.5,28.88749599,13.05,1.64,15477,0.038,0.6200000000000045,6.659999999999968,12.350000000000023,False,False,False,False,True
1_39,Beech,1.0,43.4,27.45213731,28.08,77.64,135727,0.003,5.7000000000000455,21.200000000000045,25.470000000000027,False,False,False,False,False
1_4,Beech,1.0,9.9,27.98065709,18.92,23.59,15887,0.007,2.3299999999999272,7.939999999999941,17.5,False,False,False,False,True
1_40,Beech,1.0,15.3,26.01233797,16.15,38.28,60076,0.003,2.267499999999984,9.190000000000055,14.659999999999968,False,False,False,False,True
1_41,Beech,1.0,15.6,27.76792141,23.21,28.54,41433,0.007,2.6959999999999344,12.889999999999986,16.43999999999994,False,False,False,False,False
1_42,Beech,1.0,11.6,27.27351842,1.72,1.7,1290,0.219,0.25,0.9400000000000546,1.1299999999999955,False,False,False,False,True
1_43,Beech,1.0,6.7,,7.75,15.4,11398,0.01,1.3799999999999955,6.069999999999936,7.210000000000036,False,False,False,False,False
1_44,Beech,1.0,15.0,25.35022839,18.55,22.23,73364,0.004,1.7800000000000864,11.590000000000032,17.75999999999999,False,False,False,False,True
1_45,Beech,1.0,11.5,26.60606276,17.25,14.75,20609,0.022,2.0499999999999545,12.449999999999932,16.0,False,False,False,False,True
1_46,Beech,1.0,11.9,26.54558477,15.75,9.96,21892,0.009,1.5399999999999636,7.264999999999986,12.819999999999936,False,False,False,False,True
1_47,Beech,1.0,34.1,26.53078451,26.86,46.04,103477,0.005,6.307999999999949,21.559999999999945,25.120000000000005,False,False,False,False,False
1_48,Beech,1.0,14.3,27.89508115,15.7,31.46,35327,0.011,1.4300000000000637,7.9500000000000455,13.220000000000027,False,False,False,False,True
1_49,Larch,1.0,48.4,,28.49,41.4,124800,0.004,5.649999999999977,23.170000000000073,26.82000000000005,False,False,False,False,False
1_5,Beech,1.0,17.5,28.70201369,24.51,45.4,28121,0.008,2.57000000000005,14.040000000000077,18.019999999999982,False,False,False,False,False
1_50,Beech,1.0,38.2,,26.94,57.39,214232,0.001,10.1400000000001,21.780000000000086,24.940000000000055,False,False,False,False,False
1_51,Beech,1.0,8.6,,10.69,511.46,156423,0.013,1.0100000000000477,3.1999999999999886,7.0400000000000205,False,False,False,True,False
1_52,Beech,1.0,8.9,,13.98,9.6,16786,0.02,1.392499999999984,8.779999999999973,13.18999999999994,False,False,False,False,False
1_53,Beech,1.0,7.0,26.70651601,10.88,4.47,6969,0.027,0.8299999999999272,4.839999999999918,9.819999999999936,False,False,False,False,True
1_54,Beech,1.0,9.5,,1.9,82.83,11655,0.11,0.2999999999999545,1.2100000000000364,1.5499999999999545,False,False,False,False,False
1_55,Beech,1.0,10.2,26.24801464,15.32,11.18,28241,0.008,1.3700000000000045,7.8700000000000045,14.040000000000077,False,False,False,False,True
1_56,Beech,1.0,42.0,26.80928187,27.0,67.41,209420,0.003,8.049999999999955,20.120000000000005,24.519999999999982,False,False,False,False,False
1_57,Beech,1.0,38.7,27.57213427,28.1,44.79,111980,0.006,5.190000000000055,21.670000000000073,25.879999999999995,False,False,False,False,False
1_58,Beech,1.0,15.6,26.1146821,20.83,10.22,33029,0.008,2.8899999999999864,16.43999999999994,19.289999999999964,False,False,False,False,True
1_59,Beech,1.0,13.1,26.36459881,16.49,15.45,33701,0.008,1.8400000000000318,9.580000000000041,15.230000000000018,False,False,False,False,True
1_6,Beech,1.0,11.8,25.64517359,21.83,19.31,12425,0.011,1.8399999999999181,11.579999999999927,15.93999999999994,False,False,False,False,False
1_60,Beech,1.0,10.5,24.99307048,3.67,689.98,128319,0.04,0.5400000000000773,1.7900000000000773,2.550000000000068,False,False,False,True,True
1_61,Beech,1.0,30.2,24.30639277,23.8,44.41,129730,0.004,6.990000000000009,19.370000000000005,22.33000000000004,False,False,False,False,False
1_62,Beech,1.0,9.9,26.13423841,12.46,19.5,34845,0.009,1.42999999999995,9.039999999999964,11.93999999999994,False,False,False,False,True
1_63,Beech,1.0,28.0,25.09443038,25.09,48.27,197583,0.003,6.3700000000000045,18.75999999999999,23.309999999999945,False,False,False,False,False
1_64,Beech,1.0,6.0,25.98450051,15.29,37.45,124322,0.005,4.420000000000073,10.120000000000005,13.120000000000005,False,False,False,False,True
1_65,Beech,1.0,5.3,,5.54,9.08,5470,0.026,0.8700000000000045,3.0299999999999727,4.475500000000024,False,False,False,False,False
1_66,Beech,1.0,33.4,25.62771421,10.88,0.84,13912,0.06,0.40000000000009095,5.330000000000041,10.324500000000034,False,False,False,False,True
1_68,Beech,1.0,10.7,24.21059562,15.17,11.97,33369,0.009,2.080000000000041,9.419999999999959,14.210000000000036,False,False,False,False,True
1_69,Beech,1.0,28.6,23.07542407,23.21,45.09,104178,0.007,5.289999999999964,18.92999999999995,21.43999999999994,False,False,False,False,False
1_7,Beech,1.0,7.0,20.1792233,9.05,2.53,2640,0.04,0.5800000000000409,2.259999999999991,7.7999999999999545,False,False,False,False,True
1_70,Beech,1.0,11.1,24.18573486,21.57,40.13,47262,0.007,2.7700000000000955,12.910000000000082,19.520000000000095,False,False,False,False,False
1_71,Spruce,1.0,45.4,29.23851554,29.22,31.23,289996,0.003,9.120000000000005,21.980000000000018,27.110000000000014,False,False,False,False,False
1_72,Beech,1.0,25.8,23.32982536,22.68,25.94,80020,0.007,3.0,18.32000000000005,21.480000000000018,False,False,False,False,False
1_73,Beech,1.0,31.2,27.84219246,24.67,52.39,128824,0.005,5.3799999999999955,19.029999999999973,22.909999999999968,False,False,False,False,False
1_74,Beech,1.0,39.5,26.14961039,26.11,54.24,87093,0.01,3.449999999999932,19.269999999999982,23.620000000000005,False,False,False,False,False
1_75,Beech,1.0,17.5,24.12581897,22.58,40.6,42956,0.003,10.819999999999936,15.819999999999936,19.199999999999932,False,False,False,False,False
1_76,Beech,1.0,9.5,25.21566288,12.17,11.95,18827,0.01,1.1000000000000227,5.300000000000068,10.730000000000018,False,False,False,False,True
1_78,Beech,1.0,12.6,26.98071816,12.2,3.95,4951,0.035,0.7000000000000455,6.740000000000009,11.57000000000005,False,False,False,False,True
1_79,Beech,1.0,9.5,26.14952306,13.46,7.42,13059,0.008,1.3999999999999773,6.32000000000005,12.260999999999976,False,False,False,False,True
1_8,Beech,1.0,8.0,20.1792233,9.84,3.48,3891,0.027,0.9099999999999682,3.759999999999991,8.819999999999936,False,False,False,False,True
1_80,Beech,1.0,9.5,26.66725779,22.5,24.52,27445,0.003,3.0300000000000864,10.360000000000014,13.450000000000045,False,False,False,False,False
1_81,Beech,1.0,19.1,23.65986579,24.79,30.02,48514,0.007,4.42999999999995,13.909999999999968,19.00999999999999,False,False,False,False,False
1_9,Beech,1.0,38.8,26.43982423,27.03,56.44,59871,0.01,2.8199999999999363,18.269999999999982,24.68999999999994,False,False,False,False,False
2_1,Beech,2.0,9.2,,8.7,5.0,3170,0.025,0.7699999999999818,2.784999999999968,8.149999999999977,False,False,False,False,False
2_10,Beech,2.0,17.8,23.37142436,7.3,941.22,172946,0.005,0.9700000000000273,1.9399999999999409,4.990000000000009,False,False,False,True,True
2_11,Beech,2.0,6.7,25.17882206,22.66,44.85,31700,0.006,1.57000000000005,12.300000000000068,18.24000000000001,False,False,False,False,False
2_12,Beech,2.0,31.5,25.52333106,9.23,0.36,5987,0.053,0.4699999999999136,4.819999999999936,8.839999999999918,False,False,False,False,True
2_13,Beech,2.0,11.8,26.71115671,16.49,37.28,49446,0.008,2.7000000000000455,9.680000000000064,14.300000000000068,False,False,False,False,True
2_14,Beech,2.0,10.2,26.71115671,14.31,29.03,32165,0.01,1.259999999999991,7.279999999999973,12.989999999999895,False,False,False,False,True
2_15,Beech,2.0,13.1,25.2750303,17.12,23.14,21940,0.01,2.1299999999999955,11.629999999999995,15.870499999999996,False,False,False,False,True
2_16,Beech,2.0,7.3,25.85442441,10.14,13.46,11821,0.017,1.1100000000000136,4.6299999999999955,8.8900000000001,False,False,False,False,True
2_17,Beech,2.0,37.9,,25.6,73.94,62417,0.01,2.550000000000068,17.930000000000064,23.120000000000005,False,False,False,False,False
2_18,Beech,2.0,11.1,25.81154218,15.42,9.42,21018,0.011,1.080000000000041,6.960000000000036,13.240000000000009,False,False,False,False,True
2_2,Beech,2.0,45.8,28.81423235,17.1,21.94,23741,0.022,0.9800000000000182,8.370000000000005,15.029999999999973,False,False,False,False,True
2_20,Beech,2.0,25.8,21.82038176,21.41,49.63,84192,0.004,4.009999999999991,13.769999999999982,19.220000000000027,False,False,False,False,False
2_21,Beech,2.0,7.3,22.05800658,7.37,15.8,10267,0.015,1.0499999999999545,3.8700000000000045,6.219999999999914,False,False,False,False,True
2_22,Beech,2.0,6.4,26.08041936,8.32,7.82,3413,0.025,0.8560000000000175,4.82000000000005,7.759999999999991,False,False,False,False,True
2_23,Beech,2.0,19.4,,3.63,3.3,2550,0.044,0.5299999999999727,2.0499999999999545,2.7200000000000273,False,False,False,False,False
2_24,Beech,2.0,9.2,23.60274595,9.34,18.18,11610,0.018,0.8700000000000045,4.099999999999909,7.939999999999941,False,False,False,False,True
2_25,Beech,2.0,18.8,26.0170014,23.51,23.66,33724,0.003,4.050000000000068,15.75,21.460000000000036,False,False,False,False,False
2_26,Beech,2.0,6.0,27.30992309,7.05,1.32,1328,0.079,0.3000000000000682,4.170000000000073,6.850000000000023,False,False,False,False,True
2_27,Beech,2.0,26.1,26.4343971,26.57,18.66,48886,0.009,3.1100000000000136,20.279999999999973,24.860000000000014,False,False,False,False,False
2_28,Beech,2.0,5.7,27.91219492,12.49,38.76,44514,0.005,1.5400000000000773,6.460000000000036,10.269999999999982,False,False,False,False,True
2_29,Beech,2.0,38.8,26.71197016,6.78,0.25,7624,0.086,0.2900000000000773,3.1200000000000045,6.430000000000064,False,False,False,False,True
2_3,Beech,2.0,11.1,27.90014819,7.8,19.0,6120,0.025,0.7100000000000364,3.2100000000000364,6.460500000000038,False,False,False,False,True
2_30,Beech,2.0,6.7,26.87342391,11.08,10.9,13052,0.039,0.6599999999999682,5.569999999999936,9.509999999999991,False,False,False,False,True
2_32,Beech,2.0,35.3,26.88730496,26.96,67.53,83650,0.006,4.139999999999986,17.0,24.579999999999927,False,False,False,False,False
2_33,Beech,2.0,31.5,27.36494419,27.62,54.54,41957,0.009,2.830000000000041,16.399999999999977,25.269999999999982,False,False,False,False,False
2_34,Beech,2.0,45.5,27.19840586,9.41,0.4,8733,0.05,0.4900000000000091,4.639999999999986,8.950000000000045,False,False,False,False,True
2_35,Beech,2.0,6.4,27.80114652,18.79,78.39,73908,0.007,2.2100000000000364,9.270000000000095,15.460000000000036,False,False,False,False,True
2_36,Beech,2.0,9.5,,12.36,23.56,15313,0.022,0.6800000000000637,2.240000000000009,5.704000000000038,False,False,False,False,False
2_37,Spruce,2.0,21.6,24.14154172,23.87,13.57,16116,0.019,1.3099999999999454,15.199999999999932,21.949999999999932,False,False,False,False,False
2_38,Silver Fir,2.0,13.4,,15.88,19.81,134650,0.002,1.8744999999999452,6.399999999999977,13.25,False,False,False,False,False
2_39,Beech,2.0,31.5,26.96724437,27.49,37.87,33348,0.015,1.9434999999999392,18.379999999999995,25.366499999999984,False,False,False,False,False
2_4,Beech,2.0,27.7,26.97250816,2.21,2.06,1196,0.195,0.22000000000002728,1.0599999999999454,1.8799999999999955,False,False,False,False,True
2_40,Beech,2.0,16.6,25.9635786,17.28,30.88,70282,0.003,2.0699999999999363,10.259999999999991,15.92999999999995,False,False,False,False,True
2_42,Beech,2.0,48.4,,27.72,62.75,91013,0.006,3.060000000000059,18.75,25.720000000000027,False,False,False,False,False
2_43,Beech,2.0,13.1,25.91239038,21.78,28.99,30430,0.007,2.050000000000068,7.810000000000059,14.190000000000055,False,False,False,False,False
2_44,Beech,2.0,39.2,26.71009475,26.94,86.46,82665,0.006,2.9700000000000273,15.940000000000055,23.07000000000005,False,False,False,False,False
2_45,Douglas Fir,2.0,33.1,27.05378858,28.57,37.04,56161,0.008,3.099999999999909,21.1099999999999,25.059999999999945,False,False,False,False,False
2_46,Douglas Fir,2.0,71.6,33.06270297,33.13,115.8,404947,0.003,6.289999999999964,17.25999999999999,24.299999999999955,False,False,False,False,False
2_47,Douglas Fir,2.0,24.8,,9.44,10.94,27356,0.013,1.0599999999999454,4.539999999999964,8.309999999999945,False,False,False,False,False
2_48,Silver Fir,2.0,18.1,31.6315775,31.76,34.35,204762,0.001,4.110000000000014,12.379999999999995,19.040000000000077,False,False,False,False,False
2_49,Douglas Fir,2.0,22.9,27.98413468,28.67,36.34,185488,0.002,9.13000000000011,18.670000000000073,22.950000000000045,False,False,False,False,False
2_5,Beech,2.0,15.3,27.94351687,15.91,79.52,59336,0.012,1.7699999999999818,8.009999999999991,13.110000000000014,False,False,False,False,True
2_50,Douglas Fir,2.0,57.3,36.71957544,36.6,64.61,295299,0.003,5.909999999999968,22.91999999999996,33.379999999999995,False,False,False,False,False
2_51,Douglas Fir,2.0,56.3,,36.24,69.56,565161,0.002,8.809999999999945,17.909999999999968,31.289999999999964,False,False,False,False,False
2_52,Douglas Fir,2.0,13.1,26.29029071,1.49,0.03,877,0.319,0.09000000000003183,0.7599999999999909,1.3999999999999773,True,False,False,False,True
2_53,Douglas Fir,2.0,34.7,26.96569241,26.86,40.96,242119,0.003,9.779999999999973,18.399999999999977,24.389999999999986,False,False,False,False,False
2_54,Beech,2.0,6.4,,18.46,15.23,79212,0.012,1.25,4.539999999999964,11.879999999999995,False,False,False,False,False
2_55,Larch,2.0,18.8,26.01899028,17.45,29.02,157744,0.007,1.8799999999999955,12.709999999999923,16.379999999999995,False,False,False,False,True
2_56,Beech,2.0,11.5,,4.29,14.04,14008,0.016,0.7300000000000182,2.419999999999959,3.490000000000009,False,False,False,False,False
2_57,Spruce,2.0,67.2,,29.15,83.6,680189,0.002,5.080000000000041,16.8900000000001,25.220000000000027,False,False,False,False,False
2_58,Spruce,2.0,49.0,,30.11,38.42,485389,0.002,7.969999999999914,18.639999999999986,26.949999999999932,False,False,False,False,False
2_59,Beech,2.0,9.5,27.31484876,10.66,29.49,48179,0.003,1.4400000000000546,5.6200000000000045,9.289999999999964,False,False,False,False,True
2_6,Beech,2.0,34.1,25.11235722,24.78,58.65,71165,0.008,2.8700000000000045,16.800000000000068,22.440000000000055,False,False,False,False,False
2_7,Beech,2.0,12.1,25.59506494,13.63,27.78,22459,0.009,1.1800000000000637,8.31000000000006,12.450000000000045,False,False,False,False,True
2_8,Beech,2.0,12.1,25.71315273,1.27,0.19,376,0.364,0.11000000000001364,0.6800000000000637,1.240000000000009,True,False,False,False,True
2_9,Beech,2.0,5.7,24.75956048,8.27,1.43,1042,0.066,0.30049999999995414,3.1949999999999363,6.749,False,False,False,False,True
3_1,Beech,3.0,9.1,26.86501082,21.47,40.53,97405,0.006,3.6700000000000728,14.040000000000077,18.82000000000005,False,False,False,False,True
3_10,Beech,3.0,33.4,27.07056279,26.06,56.49,191755,0.003,8.110000000000014,19.99000000000001,24.219999999999914,False,False,False,False,False
3_100,Beech,3.0,31.5,25.86199448,26.15,66.72,484041,0.002,10.610000000000014,20.700000000000045,24.220000000000027,False,False,False,False,False
3_101,Beech,3.0,25.1,22.57574185,24.26,70.21,274023,0.005,7.740000000000009,17.870000000000005,21.00999999999999,False,False,False,False,False
3_102,Beech,3.0,39.5,30.41435702,28.03,70.73,551204,0.003,10.930000000000064,20.91999999999996,25.529999999999973,False,False,False,False,False
3_103,Beech,3.0,7.6,,7.3,31.68,40403,0.009,1.0199999999999818,5.110000000000014,6.720000000000027,False,False,False,False,False
3_104,Beech,3.0,18.8,24.04989137,19.42,26.99,149007,0.004,1.9100000000000819,11.410000000000082,18.019999999999982,False,False,False,False,False
3_105,Beech,3.0,7.0,19.83009739,12.86,21.52,98675,0.005,1.509999999999991,7.269999999999982,11.449999999999932,False,False,False,False,True
3_106,Beech,3.0,8.3,19.83009739,10.46,6.56,26260,0.02,1.0499999999999545,4.849999999999909,9.389999999999986,False,False,False,False,True
3_11,Larch,3.0,50.3,28.64571386,11.82,0.34,20354,0.018,1.1299999999999955,5.939999999999941,11.259999999999991,False,False,False,False,True
3_12,Beech,3.0,35.7,26.09673876,26.77,45.13,304561,0.002,11.720000000000027,21.910000000000082,25.07000000000005,False,False,False,False,False
3_13,Beech,3.0,5.4,,10.96,798.09,320577,0.005,1.0499999999999545,3.3700000000000045,7.659999999999968,False,False,False,True,False
3_14,Beech,3.0,13.5,27.31389568,24.09,34.4,116369,0.007,1.8899999999999864,10.819999999999936,16.319999999999936,False,False,False,False,False
3_15,Beech,3.0,6.7,24.44304446,16.8,10.93,29706,0.006,1.3299999999999272,5.7999999999999545,7.319999999999936,False,False,False,False,True
3_16,Beech,3.0,43.6,25.01431935,25.59,87.2,618661,0.002,10.82000000000005,20.49000000000001,23.63000000000011,False,False,False,False,False
3_17,Beech,3.0,14.0,24.70976448,18.15,38.64,139691,0.002,3.4200000000000728,12.009999999999991,16.840000000000032,False,False,False,False,True
3_18,Beech,3.0,33.7,23.9314499,23.91,56.1,263972,0.003,8.559999999999945,18.41999999999996,22.569999999999936,False,False,False,False,False
3_19,Beech,3.0,9.7,23.60628614,20.52,32.39,65297,0.004,5.759999999999991,13.149999999999977,17.269999999999982,False,False,False,False,False
3_2,Beech,3.0,42.2,27.66209394,1.54,0.15,1367,0.399,0.11000000000001364,0.6100000000000136,1.3600000000000136,True,False,False,False,True
3_20,Beech,3.0,17.8,20.21249462,20.84,21.18,88252,0.006,5.1200000000000045,16.809999999999945,19.340000000000032,False,False,False,False,False
3_21,Beech,3.0,23.6,20.44857442,6.8,1.68,8524,0.06,0.40999999999996817,3.8099999999999454,6.409999999999968,False,False,False,False,True
3_22,Beech,3.0,9.5,,13.71,51.46,248965,0.002,3.590000000000032,10.160000000000082,12.680000000000064,False,False,False,False,False
3_23,Beech,3.0,5.6,20.93170647,18.36,26.36,123840,0.003,2.5499999999999545,11.0,16.41999999999996,False,False,False,False,False
3_24,Beech,3.0,5.7,20.93170647,9.09,39.29,240049,0.001,2.1399999999999864,5.340000000000032,7.92999999999995,False,False,False,False,True
3_25,Beech,3.0,11.8,21.92732698,8.52,39.19,81729,0.007,1.599999999999909,4.329999999999927,7.480000000000018,False,False,False,False,True
3_26,Beech,3.0,8.0,,3.41,9.85,6379,0.021,0.6399999999999864,1.2699999999999818,2.839999999999918,False,False,False,False,False
3_27,Beech,3.0,26.7,22.8940955,9.49,2.7,22482,0.031,0.7999999999999545,4.259999999999991,8.980000000000018,False,False,False,False,True
3_28,Beech,3.0,10.7,,5.75,37.26,51525,0.003,1.7000000000000455,3.840000000000032,5.080000000000041,False,False,False,False,False
3_29,Beech,3.0,29.3,24.25146721,10.62,14.1,34279,0.03,0.8300000000000409,6.080000000000041,9.289999999999964,False,False,False,False,True
3_3,Beech,3.0,9.7,27.36899236,9.51,20.22,41568,0.009,1.3500000000000227,5.340000000000032,8.190000000000055,False,False,False,False,True
3_30,Beech,3.0,7.0,24.16061364,24.23,32.95,300389,0.001,13.240000000000009,19.579999999999927,23.100000000000023,False,False,False,False,False
3_31,Beech,3.0,6.4,27.39054114,20.26,69.44,677992,0.003,3.8600000000000136,12.280000000000086,17.5,False,False,False,False,True
3_32,Beech,3.0,44.9,27.95317834,8.4,1.43,19958,0.068,0.36000000000001364,3.9400000000000546,7.940000000000055,False,False,False,False,True
3_33,Beech,3.0,8.6,28.5838322,17.8,15.91,82380,0.006,1.4800000000000182,6.560000000000059,10.629999999999995,False,False,False,False,True
3_34,Beech,3.0,10.7,29.21803165,17.93,16.01,115363,0.003,2.3700000000000045,9.440000000000055,16.57000000000005,False,False,False,False,True
3_35,Beech,3.0,28.6,25.64280223,27.35,41.54,328782,0.005,8.899999999999977,20.019999999999982,24.839999999999918,False,False,False,False,False
